,Dim1,Dim2,leiden,file_id,file_name,day,well,polymer,mask,medoid_cell,color_code
450,2.5168684,-2.7439814,23,file_146,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,9,False,4
451,-2.9564676,9.314399,17,file_147,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,2,False,3
452,4.6597476,-3.547486,9,file_148,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C2ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C2,NorHA18,1,False,1
453,4.8269634,-2.7621484,7,file_148,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C2ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C2,NorHA18,2,False,2
454,7.225305,-2.3647327,12,file_148,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C2ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C2,NorHA18,4,False,3
455,9.30784,-2.083561,2,file_148,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C2ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C2,NorHA18,7,False,2
456,3.0122998,-3.8666492,5,file_148,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C2ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C2,NorHA18,9,False,2
457,4.3570857,-3.9026392,9,file_149,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C4ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C4,NorHA18,1,False,1
458,4.2802505,-1.8812897,7,file_149,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C4ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C4,NorHA18,2,False,2
459,6.0453143,-2.8664658,10,file_149,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C4ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C4,NorHA18,3,False,3
460,5.2044945,-1.8531157,7,file_149,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C4ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C4,NorHA18,4,False,2
461,13.369544,-0.18000637,16,file_14,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241218_112544_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d3_peg_10k/241218_134630_Plate 2/#24B2570319_ZProj/A1ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,A1,4-arm PEG,1,False,2
462,0.7994696,-2.4810967,8,file_150,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,1,False,1
463,3.2622764,-4.092148,9,file_150,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,2,False,1
464,3.3934724,-2.545926,23,file_150,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,3,False,4
465,2.3211234,-3.5922227,5,file_150,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,4,False,2
466,-0.5102732,-2.8462977,1,file_150,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,5,False,2
467,0.8506173,-3.4657147,15,file_150,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,6,False,3
468,6.845111,-1.8758174,12,file_150,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,7,False,3
469,1.8310182,-1.4720896,8,file_150,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,8,False,1
470,5.671196,-3.4597669,10,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,1,False,3
471,-3.7313223,7.897382,17,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,12,False,3
472,4.5193486,-3.359757,9,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,13,False,1
473,-1.81959,-1.8347375,1,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,14,False,2
474,-2.3534298,-0.37310535,22,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,3,False,2
475,4.868225,-3.738931,9,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,4,False,1
476,-4.566244,4.446121,4,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,5,False,1
477,3.2152514,-3.9956877,9,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,6,False,1
478,3.1934545,-2.6403043,23,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,7,False,4
479,4.3588805,-3.6454825,9,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,8,False,1
480,-3.3379383,0.08328502,6,file_151,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C1,NorHA18,9,False,1
481,6.372032,-2.964985,18,file_152,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C3,NorHA18,1,False,1
482,-3.6756773,0.47602835,6,file_152,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C3,NorHA18,2,False,1
483,5.6851068,-3.6520774,10,file_152,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C3,NorHA18,3,False,3
484,1.1022779,-3.4980736,15,file_152,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C3,NorHA18,4,False,3
485,-2.8350186,0.19114979,22,file_152,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C3,NorHA18,5,False,2
486,5.7484984,-3.6781511,10,file_152,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C3,NorHA18,6,False,3
487,6.487548,-2.2560437,12,file_152,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C3,NorHA18,7,False,3
488,5.6637936,-3.79769,10,file_152,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,C3,NorHA18,8,False,3
489,4.5285306,-1.792986,7,file_153,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D1,NorHA40,2,False,2
490,3.1523926,-2.9322307,23,file_153,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D1,NorHA40,3,False,4
491,5.587155,-3.0646179,10,file_153,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D1,NorHA40,5,False,3
492,0.6618865,-3.018334,15,file_153,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D1,NorHA40,6,False,3
493,2.8078926,-4.009896,5,file_153,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D1,NorHA40,7,False,2
494,0.5615839,-3.3154917,15,file_153,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D1,NorHA40,8,False,3
495,1.8179431,-3.9386704,5,file_153,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D1,NorHA40,9,False,2
496,-1.184279,-1.6270256,20,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,1,False,3
497,-1.0411311,-1.5169634,20,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,10,False,3
498,0.39717677,-3.0756488,15,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,11,False,3
499,-2.2034001,-1.6227787,1,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,12,False,2
500,1.6856731,-3.2935658,5,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,13,False,2
501,-4.062414,7.192793,21,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,14,False,2
502,-4.4228806,5.7258406,4,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,15,False,1
503,2.2939346,-4.0996423,5,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,16,False,2
504,13.664383,0.1246517,16,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,18,False,2
505,3.1029713,-3.1203444,23,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,2,False,4
506,-4.2807465,2.600202,3,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,20,False,3
507,-4.4685407,3.2692688,3,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,21,False,3
508,1.6612124,-3.8767753,5,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,3,False,2
509,0.5073718,-3.4231477,15,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,4,False,3
510,2.6407182,-3.396362,5,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,5,False,2
511,-4.50397,4.123408,4,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,6,False,1
512,3.8630226,-3.0738525,9,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,7,False,1
513,3.7770882,-3.2648184,9,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,8,False,1
514,4.0357103,-3.9706771,9,file_154,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,9,False,1
515,4.158554,-2.1736145,7,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,1,False,2
516,1.8065927,-3.6685603,5,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,10,False,2
517,2.851387,-4.081538,5,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,11,False,2
518,-4.1047835,1.7464584,3,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,12,False,3
519,-2.0904882,-1.9895424,1,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,13,False,2
520,-3.888516,3.4975276,3,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,2,False,3
521,-4.148204,3.1310725,3,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,3,False,3
522,-0.9571622,-1.4978538,20,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,4,False,3
523,2.2247274,-3.9981582,5,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,5,False,2
524,3.5834455,-3.2777822,9,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,6,False,1
525,-4.4576654,5.3506227,4,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,7,False,1
526,-1.1858732,-0.6135818,22,file_155,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241221_133248_jg_ve_norha_mw_encapsulation_stiff_match_dapi_phal_d7_40k_60k/241221_133248_Plate 1/#24B2570319_ZProj/D3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d7,D3,NorHA40,8,False,2
